userName,score,content
A Google user,5,good app
A Google user,5,It's like Duolingo for coding languages.
A Google user,5,"very good break down, Top. I love this so much, it almost feels like a game to me."
A Google user,4,This is a very good and easy way to understand.The system under which you are working is the best that you have 5 hearts...❤️❤️
A Google user,5,Great App ! If you enjoyed Duolingo you're gonna love Mimo.
A Google user,5,"very much like Duo, maybe same creators? idk you're reading this you tell me."
A Google user,5,Please do free courses than free 14 days.
A Google user,1,can't open the app
A Google user,3,Expensive
A Google user,4,Good
A Google user,5,"I learned so fast, it's so simple"
A Google user,5,It is so fun!
A Google user,5,it's anblevebal
A Google user,5,Good
A Google user,5,this is mind blwing app
A Google user,5,nice 👍
A Google user,5,a big help to me as a IT student who is not really good at html
A Google user,5,"I have been waiting for a nice app like these and here it is at my doorstep, teaching me little by little(Poco a Poco). You will definitely like this app."
A Google user,5,very nice
A Google user,5,"Simple to follow and understand, and I'm actually learning how to code from scratch. Makes it easy to Love the Journey of Coding!."
A Google user,5,very good app for beginners
A Google user,5,very useful apo
A Google user,5,It's very clear and easy to understand. I never had any coding experience before I started learning with Mimo App.
A Google user,5,Godot plz
A Google user,5,very good
A Google user,3,it is useful
A Google user,5,Innovative great start for beginners and perhaps pros
A Google user,5,great app for learning coding
A Google user,5,👍
A Google user,5,very easy and educational
A Google user,5,🙂
A Google user,5,helping for want to achieve IT courses
A Google user,5,just spent my first 10 minutes learning and im already in love! The app's graphic design is phenomenal and its quite easy to understand!
A Google user,3,there are ads but it's a really good app for learning
A Google user,5,Very nice
A Google user,5,very nice for coding students. 🥰🥰
A Google user,5,Amazing
A Google user,5,🤩🤩🤩🤩🤩🤩🤩🤩
A Google user,5,It a good app for learning coding as a beginner. I helps a lot. Really good 👍👍👍
A Google user,5,Simple and very effective to learn the basics
A Google user,5,Incredible app
A Google user,5,"Now i need a intermediate level for python coding, please develop it to more level to keep studying and learning more and more 🖤"
A Google user,3,"I am currently using it, but I can't seem to find where it teaches us python, so if you know please say."
A Google user,5,Very good app
A Google user,2,It was great but at 9ne level it was not working because of subscription not doing
A Google user,4,one of the best app to learn HTML and other coding languages like JavaScript and CSS but I would like to see more Python language learning tests and learn website development by python programming language
A Google user,4,Descent
A Google user,5,easy learning ✅
A Google user,4,This larning app is like a game and user don't get bored during taking lessons
A Google user,5,it's really amazing for learning the codes for especially beginners literally love this app🙌🏻❤️
A Google user,4,Very great app. I am learning something.
A Google user,5,sehr gut
A Google user,5,"Mimo is the one of the easy to learn Coding/Programming, help you with the perseverance of the people who are interested to be a Professional programmer and Data Analyst 😀 and take you to the great work of knowledge across the great 👍 of the system of the program to be positive and encouraging to the head of life under the user’s unique needs to be come a wealth of knowledge and support where needed to get it right, 😀 and I will be able to create my first AI chatbot, it incredible journey⏳️"
A Google user,4,It's Amazing
A Google user,4,"teaching you step by step, and also reminding you of past lesson so you will not forget."
A Google user,5,it's gonna be useful for Roblox studio.
A Google user,5,this app is the best when it Comes to teaching beginners how to code 👍👍👍
A Google user,5,thanks mimo
A Google user,5,I am learning with this friendly app.
A Google user,5,"can help those people who didn't know about coding, impressive 💗💗"
A Google user,5,Great way to train for beginners moving all the way up to certified education.
A Google user,5,this is the best app for learning programming and coding. I've tried our do many apps but this is exceptional
A Google user,5,please make my own free I don't have cash on me And I really love the app I promise to promote it in my university
A Google user,5,This app is really great. It has helped me a lot 👍👍.It teaches you step by step instructions to follow
A Google user,1,Gays app
A Google user,5,the best bro the ai decompiled an app for be 100% legal also gave me advice on obtaining Nintendo roms yessss
A Google user,5,this app has been useful
A Google user,4,I love this app
A Google user,5,I just started using the app but am enjoying it already
A Google user,5,good
A Google user,5,this app is so easy to understand and supperb in following up their students
A Google user,5,This is an awesome way to become a professional Dev. I can't wait to complete this whole course
A Google user,3,Good for beginners learning skills
A Google user,4,neato
A Google user,5,it is helpful and it make the learning process more funny
A Google user,4,This app is good
A Google user,4,I think that mimo is the best app to learn
A Google user,5,I like it👌🏻
A Google user,4,nice app
A Google user,4,fun and easy way to learn coding :3 (not a great fan of the 10 second ads)
A Google user,5,best app for the bigeners
A Google user,4,I wish there was a way to skip to harder lessons
A Google user,5,it is so amazing and mind blowing app
A Google user,5,best app for start your journey in coding
A Google user,5,Great app
A Google user,3,it's very understandable
A Google user,5,Mazing app to learn programming. It's user friendly and straightforward even for begginers
A Google user,5,i love it
A Google user,5,Thank you so much for making it free! 😭 I'm not even mad about the ads for the first time in my life
A Google user,4,Ye base traning mein achha hai
A Google user,4,great app I don't know coding but this app teach coding in the most simplest way
A Google user,1,This app used to be so good?? A lot of it was for free. Now you gotta pay for most things.
A Google user,5,lovely and engaging.
A Google user,5,"my name is ray , I'm 14 and my dream is to become software engineer one day , this app helps alot , I had no idea it will teach me it's 5 stars !"
A Google user,5,it a very great app and easy to use ❤️
A Google user,5,good for beginners. teach you the basic information that you well need
A Google user,3,it is a good app but it doesn't teach 'c language '.
A Google user,1,"It's good but it's not free, When it comes to code on mobile then it's free, But when it comes to test your skills by given projects/questions which can only be done on laptop or desktop then it requires a pro version so basically we can learn for free but to test our skills in projects it's not free, In addition u can't go to new chapters unless u have cleared every chapter before, Just use it's free mobile version and when it comes to projects buy a book instead or go to YouTube"
A Google user,1,I can't progress from the first stage because of an unexpected error
A Google user,5,Really good it's helping me learn lots
A Google user,4,Too good application for coders! 🧑‍💻
A Google user,5,soo like it soo easy to study for staters.
A Google user,5,useful python coding app
A Google user,2,How to cancel subscription? No way to cancel
A Google user,5,cooool
A Google user,5,"Mimo surpasses Sololearn in both pace and quality of learning. I've acquired skills in weeks that Sololearn couldn't provide in months. For serious programmers, I will recommend Mimo 100%."
A Google user,5,"this is awesome, 👍❤️ ,!!! but it's only giving basics of codings. However, I have only been using it for three days, and I don't know if it can teach me more later. I gave five stars since this app teach beautifully. special thanks to team Mimo."
A Google user,4,"The only thing keeping me from giving this app five stars is that I have never been able to access your website. There are a few projects in the app that I would like to try, but it says I can only do so via the website. Yet, the website isn't acessible. Please fix it!"
A Google user,5,Amazing App!
A Google user,1,Where is Russian Language? Add it please🙏
A Google user,5,good impressive helpful
A Google user,5,so far so good its broken down super simple and that's exactly what I need .
A Google user,5,nice but plz mimo can you give me my certificate
A Google user,5,"better experience than any app I used before,"
A Google user,3,"Well I will love to give this app 5 stars but I just started using it and there some features I don't like. The ads are literally annoying and I really wish it's being reduced because buying the pro just to get no ads makes no sense. Apart from anything else ,the app is amazing. I love the lessons and the practice test to test ur intelligence on coding. I won't say it's the best app for coding but it's highly recommendable for people that love to Good app✅✅"
A Google user,5,It gives excellent insight and path way for learning the coding system under HTML.
A Google user,5,this app crazy I learnt so much about codding
A Google user,1,No c#
A Google user,5,learing is fun with mimo
A Google user,4,could have been free. but anyways just giving a 4 star. u can easily learn the basics from it though.
A Google user,5,It makes the learning experience so much enjoyable and easier
A Google user,5,very good app
A Google user,5,Very good 👍🏻👍🏻
A Google user,5,realy useful
A Google user,3,It's a good learning app but only 7 days free trial so i didn't complete my fullstack course the app asking money it's not far Please free access to complete the course and it helpfull many people
A Google user,5,"good app, free, good for beginners"
A Google user,5,easy to learn
A Google user,5,very best app for learning as beginner
A Google user,5,it's a good platform for me
A Google user,5,good
A Google user,5,Good at helping me teach basics in coding
A Google user,5,"Good, but losing interest."
A Google user,5,"ᴛʜᴇ ʙᴇsᴛ ᴄᴏᴅɪɴɢ ᴀᴘᴘ ᴇᴠᴇʀ, ᴅᴏᴡɴʟᴏᴀᴅ ᴛʜɪs ᴀᴘᴘ ɪᴍᴍᴇᴅɪᴀᴛᴇʟʏ"
A Google user,5,good
A Google user,5,it's an amazing app it helps u to understand everything so well it's just like a game u should definitely try it if ur coding is not so good or if u don't even know what is coding it helps u to do everything vry easily
A Google user,5,"IT, CS"
A Google user,5,Very Helpful application you can learn basics skill about HTML and coding keep the Good Works👍👍👍
A Google user,5,"Okay, so one thing about this app is that it's very educative and entertaining at the same time. I love everything about this app *buh if you guys can make a widget so we can keep track of our activities from the home screen, it will a lot more better*😄. Keep it up guys 👏"
A Google user,5,nice
A Google user,5,So 👍🏾
A Google user,4,"I've practiced at least 1 lesson per day and reached a 56 day streak and I haven't paid for a single thing. The heart system is fair, ads are minimal and non-invasive, and I enjoy myself while I learn because each question gives immediate feedback. Versus other free resources which simply haven't been engaging enough for my ADHD to come back to. The design is beautiful, the app and browser versions both function smoothely, and I love that the coins you earn buy rest days for the streak."
A Google user,5,"I have been using Mimo for a long time, the lessons are simple, the basics will stick, its easy enough to feel like a game, and fun enough you will want to keep playing. If you only ""play"" when your in the bathroom, waiting at the bus stop or have a moment waiting for the kettle, you will learn something new every time."
A Google user,5,amazing wow 😲😲 making it easy to get
A Google user,5,So far so good.
A Google user,5,I like this app because when you get it wrong the app will correct you and it's helping me learning how to code and very soon I'll be making website's and make my YouTube channel website once I am certified to do so and my uncle and aunty will be proud of me for only being young but I am certified to code and create website because I want to become a great scientist and teach me how to create website's and this is so great to learn how to code and create website's so I rate it 5stars forhelp
A Google user,5,good
A Google user,5,Wonderful app for beginners both subscribers and non subscribes get the benifits of this app
A Google user,5,easy to learn coding interasting to complet
A Google user,3,it is very helpful with simplier teaching program like game
A Google user,5,Plz add how to make table in html portion also add video audio tags
A Google user,5,good app
A Google user,1,Not free
A Google user,5,I love mimo's way of learning. I love it
A Google user,5,amazed. The best app for anyone to learn coding. A person can become a pro coder and also learn enough coding to make a website in a single week. Cool app for students
A Google user,5,nice app
A Google user,5,"As a beginner,you should definitely check this app.(I am saying it based on my personal opinion)"
A Google user,4,great way to learn python so far
A Google user,5,BEST PROGRAMMING APP THX FOR TEACHING ME I JUST DOWNLOADED IT TODAY NOW I CAN MAKE CODE GAMES :DDDDDDD
A Google user,5,l would recommend this app. It's offers both practical lessons and theoretical.
A Google user,4,Good
A Google user,5,Very nice Sparky ✨⭐⭐⭐⭐⭐⭐⭐ to all
A Google user,5,this app is good
A Google user,5,not bad
A Google user,5,So Nice! I Love This App To Start My Programming Journey Thanks Mimo
A Google user,4,niceeee. a very good app
A Google user,5,just learning like a wow 👏🔥
A Google user,5,free and great
A Google user,5,"Am having fun learning html, I recommend this app anyone"
A Google user,3,Sooo slow. I selected i had prior expense programming and after like 20 lessons. Still basic variable change and print command. No way to skip redundant lesson.
A Google user,4,not bad just expensive
A Google user,5,it helps me refreshing what i have learnt.
A Google user,3,"Whenever my hearts run out and I purchase new ones with coins, it discontinues my lesson (forces me to quit). FIX THIS"
A Google user,5,"Mimo helps me to code, it's really helpful!"
A Google user,5,I just started so I can't give it all 5
A Google user,5,The best app to learn I recommend it to all it real. Simple to learn
A Google user,5,Rate it. Fantastic learning tool which also gives you full reign to practice as freely and often as you like after learning a certain coding discipline =D
A Google user,5,good good
A Google user,3,The app is good but i would like to learn C#
A Google user,5,"No need to explain,this is just an awesome app that helps alot"
A Google user,5,brilliant app easy to use
A Google user,5,good
A Google user,5,"One of the best apps for coding I'm learning coding with it,in just one day I learn a lot of things"
A Google user,5,I'm finally getting to change my thinking and career in the near future. I've needed to do this for a while now.
A Google user,5,Good software for learning.
A Google user,5,Mind-blowing application so far
A Google user,3,good and beginner friendly
A Google user,5,It is fun and educational.
A Google user,5,Great App
A Google user,5,very super to learn
A Google user,5,nice
A Google user,5,best!
A Google user,5,easy to learn and fun to do
A Google user,5,I used to struggle on roblox script now you made my day thanks.
A Google user,2,Super code learner
A Google user,4,it's great and has easy approach to the courses
A Google user,5,first of all I was thankful to this mimo app such a great coding app I love it
A Google user,5,"I've Been Wanting to Start Making Indie Games For A While Now And This Is The Perfect App To Do So, Very Fun While Also Insanely Helpful On Helping You Reach Your Goal. Whatever That May Be!"
A Google user,3,nice app but please keep everything free people like us wanna learn but we don't have money to give you
A Google user,5,this is a best app for coding
A Google user,4,It's a really great learning app. It gives fundamental knowledge on courses in a really fun and interactive way. I really recommend it
A Google user,5,worth to download app
A Google user,4,এফ developer অপশনের জন্য এটা খুব একটা তার জন্য একটা খুব জনপ্রিয় একটা অ্যাপ এটার মাধ্যমে খুব সহজে কোডিং শেখা যাবে আমার কাছে ভালই লাগে আর উন্নত করলে আরো ভালো হবে
A Google user,5,"it's a very simple and easy way to learn coding. It Plays like a game,I really like this application"
A Google user,5,spitting image of duolingo
A Google user,5,"it's fun... I'm more of an artist, but I'm willing to learn coding. this is really easy."
A Google user,5,"really good so far, learning so many things about variables and value. I like how it breaks it down to simple things so I can understand like how a variable is like a box that has stuff in it. it's really helpful and so far easier to learn and fun 😊👍🏼 check it out. I'm using the few version so far and I like it."
A Google user,5,best experience
A Google user,5,it's too gooooood
A Google user,5,good
A Google user,4,it really tells you how to use and code python
A Google user,5,Amazing app to learn how to program and develop web pages.
A Google user,5,Good learn
A Google user,5,"Amazing tasks,give me membership in free of cost, I will help you to add more features on this application"
A Google user,5,great 👍
A Google user,3,I will try this one 🕜
A Google user,5,I love the app
A Google user,4,pretty fun ig but it's buggy asf
A Google user,5,"Good, this app"
A Google user,3,good
A Google user,5,So far so good. I'm learning HTML using this app and it's going great.
A Google user,5,very easy to use and learn from
A Google user,5,I will be there
A Google user,5,very very good for learning and we'll broken down for easy understanding
A Google user,5,very good
A Google user,2,"Great for learning but does not keep a track of current progress. Had changed to a different device and now the app has moved me to a completely different path and doesn't have anything saved from the path I was on with my previous device, meaning all progress was lost. Will be ending my subscription because of this."
A Google user,5,The interactive nature is very commendable
A Google user,5,because it's easy fun and it has a little cute robot to it. 😁😁😄
A Google user,5,"too easy to learn,iam sooo happy 😊 😃 😀"
A Google user,5,really easy to learn
A Google user,5,Basically duolingo for code :)
A Google user,4,works like a charm
A Google user,5,great app
A Google user,1,I hate that it costs money
A Google user,5,"i swear to God i understand something about coding, before this app i try other app and i chose this app"
A Google user,5,It's just awesome 👌
A Google user,5,"Dear Mimo, you re THE best. Only one thing...ever thought adding Java in the mix? Plus how to make simple apps or games."
A Google user,5,i love it ❤️
A Google user,5,it is a great for learning code mimo</button
A Google user,5,makes codeing so fun
A Google user,5,good
A Google user,4,I love this app. I never experienced like this app
A Google user,5,I'm enjoying it so far ❤️‍🩹
A Google user,5,Its a fun app where we can learn multiple computer languages it's kind of like duolingo .overall great app but it is kind of slow paced
A Google user,5,I have better experience
A Google user,5,it's helping me fulfill my dreams for coding. I love this
A Google user,5,Easy to use
A Google user,5,So far it's a lot of fun.... Anyone thought of giving Mimo a cool voice
A Google user,5,good
A Google user,5,memo is a great learning app.
A Google user,5,Wow... this app attracts me to use it. BEAUTIFUL. It's easy as well. I really appreciate this.:)
A Google user,5,good
A Google user,5,love it!!
A Google user,5,This is the most perfect app to learning code
A Google user,5,PLS make a widget
A Google user,5,great app
A Google user,5,it's amazing
A Google user,5,So recently I got a rare bug or glitch so I have accounts one in which I have html course which I didn't continued and other with python my streak of the account got swapped In python one I have 16 days streak which will be 17 today but I checked my account right now I was automatically logged out and when i checked streak of python got swapped with my html course account I don't actually mind it but it can cause trouble for others
A Google user,5,I can learn python in a simple method using this app😊
A Google user,4,well structured
A Google user,5,"It is an excellent app which is really helpful when based on coding . It makes ""coding"" fun and less challenge for those that want to learn. It is a very great app👍"
A Google user,5,very nice ☆•°
A Google user,5,one of the best app
A Google user,5,good 💯 but ♥️ is provide 6 to 8
A Google user,5,"man this app is awesome, reminds me of sololearn but better! Also python is easy to learn I think lol so far anyway it seems more understandable than JavaScript to me"
A Google user,5,"really good, explains code in a way that actually helps u understand it"
A Google user,5,It's such an amazing app it helps me to learn a unique way to learn coding It is a great platform..
A Google user,5,"Honestly, I was skeptical until my first few lessons, then I was hooked on Mimo. I tell everyone about it that is even remotely interested in coding. It is fun and bitesized. Best of all, I'm not forced into buying anything. I can try everything out at my own pace. I will be getting Mimo Max, though, because it is worth it. Mimo is coding made fun."
A Google user,4,"When working on longer format questions, the cursor tends to jump to the top, and the page tends to scroll to the bottom. This is a bit frustrating. Edit: I thought I'd be able to use the desktop app with the subscription. You get the first chapter of lessons then it locks down. A bit misleading."
A Google user,4,Awesome app...I recommend it to any code learning person
A Google user,5,"Amazing learning app, extremely easy and friendly interface. Best app for learning basics."
A Google user,5,excellent app to learn about Python and code!
A Google user,5,"it helped me so much,Thanks!"
A Google user,4,I like it
A Google user,5,NGL duolingo of coding simply the best
A Google user,5,the is so good it's easy to learn
A Google user,4,good
A Google user,4,"I bought a 1 yeat premium. When I click on the name of my project and save it, it still opens up totally blank next time and I am kind of disappointed"
A Google user,5,just excellent💯💯💯💯💯
A Google user,1,"The app needs optimization for tablets, right now I'm using Tab S9+ and it works so poor. There are some bugs while trying to write codes (this sometimes happen in the phone app too) and the apperance seems really weird it does not really fit the tablet screen."
A Google user,5,Amazing
A Google user,3,Very Good And Fun Way To Learn Coding GG
A Google user,5,the best for coding try it
A Google user,5,I'm learning 🤓
A Google user,5,love this app!💗
A Google user,5,great code learning application 🙂
A Google user,5,Very nice all for beginners and not many ads at the start
A Google user,5,Very interesting learning app like duo.
A Google user,5,i like this app
A Google user,5,its really great I learned so much things about coding thanks mimo so what are you waiting for instal it now learn free...
A Google user,5,super helpful and as free form as I need it to be
A Google user,5,the best for beginner.. thank you mimo
A Google user,4,nice app for learning purpose
A Google user,5,The app is a actually really nice but the only thing I don't like is that it is not giving us the opportunity to write codes. we are just selecting. It would have been perfect if we are given out opportunity to write codes in every lesson or course learnt
A Google user,5,best learning for Coding
A Google user,5,♥️
A Google user,5,excellent 👌
A Google user,5,very good apk to learn coding mimo👍
A Google user,5,easy to use and very easy to learn
A Google user,5,Mino is the best app to learn web programming
A Google user,4,Could you add a text to speech to the app that can read out the text of a lesson it can be optional but It would be good to have the text being read to yourself.
A Google user,5,"easy to use,very efficient and clear instructions"
A Google user,4,"The Mimo app itself is good, and the UI is user-friendly. The explanations could be improved a lot, and most of the content seems a bit too ""hand-holdy"", at least in the beginning. The reason I'm giving a lower star rating is that while the app offers a reasonably priced ""Pro"" subscription, you only get a sneak peek for the price in the Web version, where all meaningful content is locked behind ""Max"" - practicing on the phone is OK, but you need the web version for any real coding/learning."
A Google user,5,Wao this Mimo is good performance and good for practace etc i have play every day in my phone and chromebook i like this application i recommend this app is very good for you that how to make a professonal veb developr Thank youy
A Google user,5,it is easy to learn
A Google user,5,Love this apps.❤️🫡🫡
A Google user,4,Interesting so far and enjoying the free version..
A Google user,4,mimo is a good app for learning coding please you try this
A Google user,5,good
A Google user,4,it is good enough for learning but it should give us more heart to continue caz sometimes we mistakenly do mistake
A Google user,5,excellent
A Google user,5,It's very good
A Google user,5,Duolingo but better for aspiring developers! really nice and smooth 10/10
A Google user,5,fun and easy
A Google user,5,it's fun
A Google user,1,could be better
A Google user,3,"It's good. But don't bother if you want to learn react. The little coding environment they use formats the code in a ridiculous way that makes it very hard and time consuming to read, definitely needs a lot of work. Some of the practice lessons are bugged and don't accept the correct answer. Even when you use the 'Use Solution' button which generates the correct code for the question, (the app Devs' own code) it still won't work then you can't progress. Don't spend money on this like I did."
A Google user,5,Not bad
A Google user,1,About subscription is so noisy 🙄
A Google user,5,nice application. very easy to understand
A Google user,5,"only problem it gives you lives bro , whyyyyyyy"
A Google user,5,i think I am really obsessed
A Google user,5,very nice app
A Google user,5,"It feels like I'm alive again after a long learning vacuum, at my age, easy to understand, learning code becomes fun. Thank you, Mimo. 🥰"
A Google user,5,I'm learning a lot and the lessons are easy enough to understand
A Google user,3,best
A Google user,5,very nice app to learn python
A Google user,5,I think learning via mimo is the easiest way to reach your goal without stress
A Google user,5,Muito interessante. Estou gostando!
A Google user,5,You ve' got all the time you need
A Google user,5,"For Absolute Basics Of Any Programming Language 'Mimo' Is Best And Most 💪 Appropriate Application. Thanks for Your Services 💖, And I Have. Some Suggestions For Developer That You Should Add Some Methods To Regain Hearts. Maybe You Can Add Watch AD ( Advertisement ) And Regain One Heart Or Do Some Hard Code Then Get One Heart. You Can See This Type Of Features In Duolingo App."
A Google user,5,I'm research many apps all are good but it's outstanding app.I also recommend you to use it if you are student of computer science. Thank you
A Google user,5,The best that could have been existing. Its an excellent platform. Easy to learn from. Best for beginners ❤
A Google user,4,"Great for Beginners, Intermediate and Advanced coders"
A Google user,5,nice
A Google user,5,it's easy learning app
A Google user,1,They jumped on the AI band wagon. I use to recommend this to everyone and now can't. That along with seeing the reviews for subscriptions is just sad. You're better off using W3Schools or Free Code Camp
A Google user,5,"honestly, didn't expect much from this. but wow, I'm catching on pretty quick. they really break it down for you, so you can understand. definitely was made by a very knowledgeable teacher that knows how people learn. 10/10"
A Google user,5,best app to learn codings
A Google user,5,This app is avery goog app in terms of teaching the user the needful and basic skills yet important know-how which can make you create your own resilient program. Bravo to the development of this mimo app. It is a masterpiece
A Google user,5,Great App to learn web coding and development
A Google user,5,good app to learn coding to easy to understand the code to students
A Google user,5,I like the application so far
A Google user,5,I got more experienced...
A Google user,5,Great application to learn pinpoint things
A Google user,4,"I do like this app very much and it's fun haven't found any bugs actually jumps straight to the case I rated it 4 because I don't know yet and I'm new but so far it's great much love Good luck on your coding journey and thank you for reading this, have a good day"
A Google user,5,"Very user-friendly, easy to understand."
A Google user,4,"I had a very good experience, seems a very nice app, sadly I'm broke to pay for it 😔"
A Google user,5,well apps
A Google user,5,genial
A Google user,2,"It's a good way to learn to code but the time to wait for just one heart is just not it, most of the useful stuff is literally behind a pay wall. Why create an app that requires more waiting than learning, fix your app and maybe I will consider changing my review."
A Google user,5,"Relaxing app whilst learning to code, surprised how quick I am picking things up already. Love the little jingles as well, great app and really affordable for pro, will definitely get a subscription when I can!"
A Google user,5,This app is good for learn programming and very easy methods to learn and this is too easy
A Google user,5,Easy learning like child. There is no need for memory issues. It's like a game to teach
A Google user,4,"Great for learning effectively especially for a person with ADHD. Also I would like to suggest few features: 1) Read aloud:This can be something of a useful tool for people who has long sightedness, has ADHD or Dislexia or may be too tired to read. Perhaps, the main objective is,even with very low capacity,ability or energy users should still be able learn interactively and efficiently. 2) More language:More languages so that users with various coding goals can learn and not just web-devloper"
A Google user,5,good and nice
A Google user,5,"i love it good,for learning"
A Google user,5,Great for being introduced to software and programming skills 👌
A Google user,5,perfect
A Google user,5,yummy food recipes i have made a game that you cook food
A Google user,4,very very easy to understand and learn coding
A Google user,2,"I am glad with this app but the system of hearts I didn't like it because there are only 5 hearts and if you made a mistake then you will lose one and if all of them has gone then you have to wait for 5 to 6 hrs and even more then that . So,I would suggest that there shall be some changes need to made regarding this. Overall It is a great app for learning coding"
A Google user,5,i love coding on mimo
A Google user,1,"Says Coding App.. it's a stupid training app. At least get the title right. Wasted my time going through 10 questions, begging me to pay, and I still can't start coding. I already know how to code don't need to learn. What a waste of time!"
A Google user,5,Mast app for learning programming language
A Google user,5,The best app I've ever downloaded.
A Google user,4,"if only there was a short summary we can return to next to each lesson, otherwise it's perfect, thanks for your hard work."
A Google user,5,good for beginners
A Google user,5,Making coding easy to learn and repetitive lessons help to remember the codes
A Google user,5,"love it, it's super simple and helpful"
A Google user,5,"Best coding app I've ever come across, so interactive and easy to understand. very interesting."
A Google user,5,great for beginners like me!
A Google user,5,Best way to learn website building with HTML/CSS/JS.
A Google user,3,Wasn't clear this is a subscription app...
A Google user,4,"The Mimo app is good, and the UI is user-friendly. However, sometimes the explanations can be a bit confusing, so it would be helpful if they were made clearer. Also, it would be great to have a codepad within the app to practice coding skills directly. One issue I noticed is that on my tablet, the Mimo app works fine without needing the Pro version, but on the desktop browser, it asks me to buy the Pro version, otherwise Mimo doesn’t work without it."
A Google user,4,amazing 👏
A Google user,5,"it's like Duolingo, but for coding, it's really nice"
A Google user,5,so fun
A Google user,5,Add java and c language
A Google user,5,"This is very helpful app..overall it's very good app...but it lack languages like C, C++, java... I hope they include it soon."
A Google user,5,"Great for learning basic programming syntax, from frontend to backend."
A Google user,5,good
A Google user,1,atleast give the certificates for free after long days of hardwork just to pay and get that.
A Google user,5,This is very good app for learn
A Google user,5,awesome
A Google user,5,"𝒯𝒽𝒾𝓈 𝒶𝓅𝓅𝓁𝒾𝒸𝒶𝓉𝒾ℴ𝓃 𝒾𝓈 𝓇ℯ𝒶𝓁𝓁𝓎 𝓋ℯ𝓇𝓎 𝓰ℴℴ𝒹. ℐ𝓉 𝓅𝓇ℴ𝓋𝒾𝒹ℯ𝓈 𝓎ℴ𝓊 𝓉𝒽ℯ ℴ𝓅𝓅ℴ𝓇𝓉𝓊𝓃𝒾𝓉𝓎 𝓉ℴ 𝓁ℯ𝒶𝓇𝓃 𝓋𝒶𝓇𝒾ℴ𝓊𝓈 𝑪-𝒍𝒂𝒏𝒈𝒖𝒂𝒈𝒆𝒔 𝓈𝓊𝒸𝒽 𝒶𝓈 𝙿𝚢𝚝𝚑𝚘𝚗, 𝙹𝚊𝚟𝚊𝚜𝚌𝚛𝚒𝚙𝚝, 𝙲++ ℯ𝓉𝒸. ℐ 𝓌ℴ𝓊𝓁𝒹 𝓈𝓊𝓰𝓰ℯ𝓈𝓉 𝒶𝓁𝓁 𝓉ℴ 𝒹ℴ𝓌𝓃𝓁ℴ𝒶𝒹 𝓉𝒽𝒾𝓈 𝓰ℴℴ𝒹 ℴ𝓃ℯ. ✯✯✯✯✯"
A Google user,1,There should have Gnuplot coding language.
A Google user,4,mimo is the better coding app with a very helpful contents
A Google user,5,this is a good app to learn codding
A Google user,4,Its Excellent
A Google user,5,app and web version are amazing.
A Google user,5,interesting app I leaned a lot of HTML programme basics still using it to improve my knowledge... thank you mimo
A Google user,5,feeling engaged! this time will learn!!!
A Google user,5,good
A Google user,3,it's a good app
A Google user,5,Good choices
A Google user,5,"pretty sweet and simple, yall have done a very well job on how you repeat each step so overlap new code....way to go"
A Google user,5,Very good coding application software for the beginning of your programming journey! thanks a lot mimo!🤗
A Google user,5,👍👍
A Google user,4,I just started lesson. so far so good it is going smoothly
A Google user,1,"DO NOT PAY FOR PRO VERSION! You pay thinking that this initial purchase will unlock everything, but then they tell you that you need to use the computer, and when you log in from your computer they try to charge you for a different subscription called MAX for $300 in order to continue!! Overall, it's completely outrageous and makes no sense to be charged $370 in order to use your computer and phone, it feels like a scam! I wish they would've made pricing clear from the beginning!"
A Google user,5,Wonderful app ❤️
A Google user,5,is sublime and good for you
A Google user,5,Very interactable and easy to use for beginners!
A Google user,4,it needs spanish language
A Google user,5,perfect
A Google user,5,"Easy to learn, interactive and well designed look-wise also."
A Google user,4,Increases the ability to gain a better professional experience
A Google user,4,everything's good until the payment thing..🥲
A Google user,5,really good
A Google user,5,Fun and addictive way to learn
A Google user,5,it's so useful for (beginners) learning.
A Google user,5,this is to help full to learn coding it is to easy to learn
A Google user,5,Nice app
A Google user,5,"very easy to understand explanation,loving this experience"
A Google user,5,"Love this app, easy to follow along and learn how to code!"
A Google user,5,it's a very good app I'm only 10 and it's very easy and fun
A Google user,5,having fun at 12am 😁
A Google user,4,looks great
A Google user,1,lie
A Google user,5,Overall I am really satisfied with this app. It's really easy to understand the lesson here. The UI is also really easy to understand. The ads here are also moderate and not annoying like any other apps. I hope with this app I can become a game developer one day
A Google user,5,this app is like Duolingo but it is lot better to learn coding specially if u want become a game developer this app is perfect pls install this app
A Google user,5,Too good platform to learn coding for the beginners
A Google user,5,facil e intuitivo
A Google user,5,very helpful 👌
A Google user,5,duolingo for programming! perfect 👌
A Google user,5,its really helpful with whatever skill you want to learn with programming 5 out of 5 totally recommend it
A Google user,5,the best
A Google user,5,"This is my first time of learning how to code, but trust me this is the best coding app I've ever seen.FANTASTIC!!!"
A Google user,5,It's a really god app I learned Javascript on a month with this app. 💯
A Google user,5,Very good 👍🏻😊
A Google user,5,My favorite app to learn code.
A Google user,5,"This app is really very nice, specially for the students who are not having enough financial supports from their parents to learn coding. I have rated this app 5-star because during my 10th class, I have learned so many things through this app, and I would recommend this app this my all dear friends who want to learn coding, and enjoy life."
A Google user,5,good
A Google user,4,feel so good 💯😊
A Google user,5,easy understanding
