userName,score,content,cleaned_text,sentiment,sentiment_encoded,tokenized
A Google user,4,"I love using this app to learn Python. It's become part of my daily activities. The lessons are structured and easy to follow. Even as a slow learner, I am able to grasp the concepts and reflect on my learning. It's a very interactive and user-friendly app and I highly recommend it to newbies, like myself. Please add more details to the Glossary section, especially for Python?",love using app learn python become part daily activities lessons structured easy follow even slow learner able grasp concepts reflect learning interactive user friendly app highly recommend newbies like please add details glossary section especially python,Positive,1,"[15, 50, 1, 4, 31, 224, 348, 323, 1705, 42, 520, 7, 126, 33, 317, 360, 174, 469, 269, 3472, 5, 94, 62, 55, 1, 120, 37, 3473, 9, 45, 54, 698, 1604, 283, 248, 31]"
A Google user,5,it is very helpful app to learn,helpful app learn,Positive,1,"[24, 1, 4]"
A Google user,5,"Very great, i learn alot in just a day! VERY RECOMMENDED!!!",great learn alot day recommended,Positive,1,"[6, 4, 177, 86, 199]"
A Google user,5,im liking it,im liking,Positive,1,"[271, 1390]"
A Google user,1,Shouldn't have ti pay,ti pay,Negative,-1,"[3474, 90]"
A Google user,3,Educational,educational,Neutral,0,[138]
A Google user,5,very good to learn coding. very interesting,good learn coding interesting,Positive,1,"[2, 4, 3, 80]"
A Google user,5,just perfect without the pro but it would surpassed it if you have pro,perfect without pro would surpassed pro,Positive,1,"[70, 128, 56, 34, 3475, 56]"
A Google user,5,amazing 🤺👏👏,amazing,Positive,1,[22]
A Google user,5,I love it 😊😊😊😊,love,Positive,1,[15]
A Google user,5,"it's nice 👍, the app is the best for beginners",nice app best beginners,Positive,1,"[12, 1, 8, 17]"
A Google user,5,Educational,educational,Neutral,0,[138]
A Google user,5,Very useful and simple tutorials,useful simple tutorials,Positive,1,"[47, 30, 391]"
A Google user,5,I will highly recommend this app for those who will like to code because the built-in lessons are great and understandable,highly recommend app like code built lessons great understandable,Positive,1,"[120, 37, 1, 9, 14, 3476, 42, 6, 266]"
A Google user,5,I like 👍 👌 ♥️ 😋 ❤️ 😍,like,Positive,1,[9]
A Google user,4,طااااااااااارش,طااااااااااارش,Neutral,0,[3477]
A Google user,5,I love it,love,Positive,1,[15]
A Google user,5,"just a masterpiece, WOW!",masterpiece wow,Positive,1,"[1706, 204]"
A Google user,5,Best App For Coding,best app coding,Positive,1,"[8, 1, 3]"
A Google user,5,It's a good coding app for students.I like it very much 🙂 thanks for making this app,good coding app students like much thanks making app,Positive,1,"[2, 3, 1, 245, 9, 26, 77, 124, 1]"
A Google user,5,where has this app been all of my life 🥰,app life,Neutral,0,"[1, 254]"
A Google user,4,Edureka,edureka,Neutral,0,[3478]
A Google user,5,Killa app,killa app,Neutral,0,"[3479, 1]"
A Google user,4,extraordinary app I ever seen,extraordinary app ever seen,Neutral,0,"[3480, 1, 78, 214]"
A Google user,4,this is a good app for beginners,good app beginners,Positive,1,"[2, 1, 17]"
A Google user,5,very intuitive and user friendly,intuitive user friendly,Positive,1,"[512, 62, 55]"
A Google user,4,This is most interesting App I have never seen to learn coding,interesting app never seen learn coding,Positive,1,"[80, 1, 240, 214, 4, 3]"
A Google user,5,Best app for self-learning in programming for beginners,best app self learning programming beginners,Positive,1,"[8, 1, 433, 5, 23, 17]"
A Google user,5,use ful,use ful,Neutral,0,"[18, 3481]"
A Google user,5,It's very fun and interesting to learn coding for a beginner like me who doesn't have any experience and knowledge in coding. I really enjoyed learning the coding and it was easy to understand.,fun interesting learn coding beginner like experience knowledge coding really enjoyed learning coding easy understand,Positive,1,"[13, 80, 4, 3, 48, 9, 43, 99, 3, 11, 326, 5, 3, 7, 20]"
A Google user,5,it's cool,cool,Positive,1,[57]
A Google user,5,Just one word Best application for learning programing.,one word best application learning programing,Positive,1,"[25, 521, 8, 35, 5, 260]"
A Google user,4,"It's a nice app. Gives a lot for people to learn. Would definitely recommend. The only problem is that it has the most important feature - desktop projects, locked behind the heavy pay wall. And it is not possible for a student like me to purchase something like that just for desktop projects. So yeah. I'm trying to manage by doing that stuff by myself as much as I can, but I can clearly see that I'm definitely lacking out. I'd be grateful if they kept Desktop projects as separate pay option.",nice app gives lot people learn would definitely recommend problem important feature desktop projects locked behind heavy pay wall possible student like purchase something like desktop projects yeah trying manage stuff much clearly see definitely lacking grateful kept desktop projects separate pay option,Positive,1,"[12, 1, 140, 52, 105, 4, 34, 108, 37, 162, 284, 334, 241, 290, 585, 681, 3482, 90, 1707, 704, 311, 9, 465, 109, 9, 241, 290, 890, 288, 1152, 226, 26, 3483, 163, 108, 3484, 1658, 1017, 241, 290, 1100, 90, 156]"
A Google user,5,best,best,Positive,1,[8]
A Google user,1,Charges money. Not free. There are free ways to learn to code.,charges money free free ways learn code,Positive,1,"[1183, 117, 19, 19, 581, 4, 14]"
A Google user,4,"pretty fun way to learn coding, similar to Duolingo but more educational (very subjective opinion here.)",pretty fun way learn coding similar duolingo educational subjective opinion,Positive,1,"[113, 13, 16, 4, 3, 251, 29, 138, 3485, 679]"
A Google user,4,I never believed I could learn coding with my mobile phone I thought you can only learn it on a computer system 🖥️ But thanks to this app It's great,never believed could learn coding mobile phone thought learn computer system thanks app great,Positive,1,"[240, 3486, 81, 4, 3, 176, 122, 197, 4, 144, 281, 77, 1, 6]"
A Google user,5,Nice for learning to code for fun!,nice learning code fun,Positive,1,"[12, 5, 14, 13]"
A Google user,5,Best of its kind,best kind,Positive,1,"[8, 340]"
A Google user,5,very good,good,Positive,1,[2]
A Google user,1,"Mimo has refused to return my money back two weeks now, with very bad customer service. Mimo app find it difficult to refund your money back you. 👎👎👎👎",mimo refused return money back two weeks bad customer service mimo app find difficult refund money back,Negative,-1,"[10, 3487, 754, 117, 137, 299, 669, 121, 670, 587, 10, 1, 145, 278, 925, 117, 137]"
A Google user,5,good,good,Positive,1,[2]
A Google user,5,simple to understand very informational,simple understand informational,Neutral,0,"[30, 20, 3488]"
A Google user,5,it's a really nice app for learning.,really nice app learning,Positive,1,"[11, 12, 1, 5]"
A Google user,5,Duolingo but for tech yes please,duolingo tech yes please,Positive,1,"[29, 561, 673, 45]"
A Google user,4,ok ok,ok ok,Positive,1,"[274, 274]"
A Google user,3,decent,decent,Neutral,0,[529]
A Google user,5,I love this app it shows all the importance of coding but sometimes it is hard to understand but overall it's a brilliant app 👍🏻,love app shows importance coding sometimes hard understand overall brilliant app,Positive,1,"[15, 1, 588, 3489, 3, 353, 258, 20, 175, 332, 1]"
A Google user,5,Best for beginners learning coding !,best beginners learning coding,Positive,1,"[8, 17, 5, 3]"
A Google user,5,thank you,thank,Positive,1,[60]
A Google user,5,"Wow,it's impressive",wow impressive,Positive,1,"[204, 589]"
A Google user,5,Very good application,good application,Positive,1,"[2, 35]"
A Google user,5,Practice view is not working... showing matrix glitch..,practice view working showing matrix glitch,Neutral,0,"[51, 1623, 229, 980, 3490, 591]"
A Google user,4,this is too easy to learn coding . it totally like fun,easy learn coding totally like fun,Positive,1,"[7, 4, 3, 366, 9, 13]"
A Google user,5,The app is great Really reliable and efficient,app great really reliable efficient,Positive,1,"[1, 6, 11, 933, 451]"
A Google user,5,more informative,informative,Neutral,0,[677]
A Google user,5,"I have to say, it's really helpful",say really helpful,Positive,1,"[129, 11, 24]"
A Google user,5,It's a dope app to learn,dope app learn,Neutral,0,"[1194, 1, 4]"
A Google user,5,good,good,Positive,1,[2]
A Google user,5,"This app is amazing!!! Even if you don't have premium , mimo does the best for you for free!!",app amazing even premium mimo best free,Positive,1,"[1, 22, 33, 183, 10, 8, 19]"
A Google user,5,tqs a lot,tqs lot,Neutral,0,"[3491, 52]"
A Google user,5,Very good app for learning and practicing your code on the go. It's just missing a Java learning path to be perfect.,good app learning practicing code go missing java learning path perfect,Positive,1,"[2, 1, 5, 322, 14, 139, 654, 161, 5, 301, 70]"
A Google user,5,it's a great app so far,great app far,Positive,1,"[6, 1, 21]"
A Google user,5,God I kid u not this app has taught me everything from basics to advance with such ease and excitement!,god kid u app taught everything basics advance ease excitement,Positive,1,"[446, 683, 95, 1, 185, 142, 71, 637, 708, 1340]"
A Google user,4,nice at some point ur told what to do they are ready to follow u to the end even if u fail,nice point ur told ready follow u end even u fail,Positive,1,"[12, 358, 577, 788, 1119, 126, 95, 217, 33, 95, 751]"
A Google user,5,very good app,good app,Positive,1,"[2, 1]"
A Google user,3,Being as it was made using ai it's pretty good a couple issues with it not recognizing the answer and connection issues but I'm enjoying myself non the less and it's taught me more in a week than 6 months at full sail so yea,made using ai pretty good couple issues recognizing answer connection issues enjoying non less taught week 6 months full sail yea,Positive,1,"[82, 50, 247, 113, 2, 738, 480, 3492, 316, 810, 480, 136, 775, 319, 185, 368, 430, 429, 110, 3493, 3494]"
A Google user,5,Good,good,Positive,1,[2]
A Google user,5,very good,good,Positive,1,[2]
A Google user,2,There are many glitches. I found in last 2 days firstefole my winning stone are not count. also the prectice set is not available it says (An unexpected error happened) please fix that I love this application it helps me to build logic and learning new things,many glitches found last 2 days firstefole winning stone count also prectice set available says unexpected error happened please fix love application helps build logic learning new things,Positive,1,"[130, 1160, 221, 621, 168, 127, 3495, 3496, 1383, 840, 32, 3497, 420, 630, 350, 1206, 371, 3498, 45, 237, 15, 35, 98, 406, 1674, 5, 69, 93]"
A Google user,5,it is such a wonderful app,wonderful app,Positive,1,"[135, 1]"
A Google user,5,i love this app It's giving 😍😍😍,love app giving,Positive,1,"[15, 1, 302]"
A Google user,5,Best App for easily learning to code. Must Download.,best app easily learning code must download,Positive,1,"[8, 1, 125, 5, 14, 346, 211]"
A Google user,3,"Really good app. But when a i want to select the practice section, it keeps saying there's an unexpected error abd something went wrong. It's been two days now and i don't know what to do",really good app want select practice section keeps saying unexpected error abd something went wrong two days know,Negative,-1,"[11, 2, 1, 28, 485, 51, 283, 378, 458, 1206, 371, 3499, 109, 841, 196, 299, 127, 39]"
A Google user,5,Very nice to start i am 14 and I get all the starting codes and tags with this app try 10 to 20 min every day try it now It is a really good app not under pressure to review,nice start 14 get starting codes tags app try 10 20 min every day try really good app pressure review,Positive,1,"[12, 53, 427, 27, 195, 201, 592, 1, 58, 118, 505, 609, 178, 86, 58, 11, 2, 1, 3500, 331]"
A Google user,5,good 😊,good,Positive,1,[2]
A Google user,5,prefecto,prefecto,Neutral,0,[3501]
A Google user,5,amazing simply amazing I knew nothing about coding before this app it amazing,amazing simply amazing knew nothing coding app amazing,Positive,1,"[22, 333, 22, 549, 181, 3, 1, 22]"
A Google user,5,So easy to understand make it pure to understand,easy understand make pure understand,Positive,1,"[7, 20, 46, 3502, 20]"
A Google user,5,really good guidance and nice explaining appreciated to the developer 🫡,really good guidance nice explaining appreciated developer,Positive,1,"[11, 2, 3503, 12, 600, 1113, 115]"
A Google user,5,very nice app to learn coding,nice app learn coding,Positive,1,"[12, 1, 4, 3]"
A Google user,5,Bestest coding learning language I ever use,bestest coding learning language ever use,Neutral,0,"[3504, 3, 5, 44, 78, 18]"
A Google user,5,this app is really very useful and understandable 👌,app really useful understandable,Positive,1,"[1, 11, 47, 266]"
A Google user,5,"I generally have no knowledge of code and development, but this app is helping tremendously!",generally knowledge code development app helping tremendously,Positive,1,"[1087, 99, 14, 165, 1, 188, 3505]"
A Google user,5,Best app no adds at all 🫡,best app adds,Positive,1,"[8, 1, 1111]"
A Google user,5,"Not a ""Tech"" kind of person but this app helps to make sense of how it works",tech kind person app helps make sense works,Positive,1,"[561, 340, 294, 1, 98, 46, 504, 173]"
A Google user,5,Best For Beginners from 0 to 1 level,best beginners 0 1 level,Positive,1,"[8, 17, 1138, 151, 112]"
A Google user,5,Mimo is the best app for starting coding. Anybody can learn different types of coding from here. It is so fun and enjoyable to learn. Even students who're interested in coding can also acquire knowledge from this app from their beginning as if they would take advantage in their college and university life. {Start to learn coding with Mimo🫶🏻},mimo best app starting coding anybody learn different types coding fun enjoyable learn even students interested coding also acquire knowledge app beginning would take advantage college university life start learn coding mimo,Positive,1,"[10, 8, 1, 195, 3, 1508, 4, 210, 858, 3, 13, 253, 4, 33, 245, 232, 3, 32, 1602, 99, 1, 259, 34, 255, 3506, 605, 935, 254, 53, 4, 3, 10]"
A Google user,5,This app I were help full for beginners how I have see It use for best learning for new coders Best app I have seen for coding,app help full beginners see use best learning new coders best app seen coding,Positive,1,"[1, 65, 110, 17, 163, 18, 8, 5, 69, 387, 8, 1, 214, 3]"
A Google user,5,The coding skill Before & After is astonishing!,coding skill astonishing,Neutral,0,"[3, 393, 1476]"
A Google user,4,quite a great app for learning programming and i have used to it for about 3 months now with no problem and smooth learning but the web app is almost a wholy paid for app,quite great app learning programming used 3 months problem smooth learning web app almost wholy paid app,Positive,1,"[158, 6, 1, 5, 23, 134, 203, 429, 162, 471, 5, 79, 1, 352, 3507, 228, 1]"
A Google user,5,The best teacher!!!,best teacher,Positive,1,"[8, 306]"
A Google user,5,"I like how interactive it is, I just got it but so far it's great. kind of reminds me of Duolingo. Will update though",like interactive got far great kind reminds duolingo update though,Positive,1,"[9, 94, 149, 21, 6, 340, 944, 29, 354, 184]"
A Google user,5,this app is very good and I recommend everyone to try it,app good recommend everyone try,Positive,1,"[1, 2, 37, 179, 58]"
A Google user,1,Sucks offers everything except Java the one programming language I wanted to learn,sucks offers everything except java one programming language wanted learn,Negative,-1,"[761, 395, 142, 638, 161, 25, 23, 44, 206, 4]"
A Google user,5,"saying it all, I found these app very useful to me as a beginner.. 5 star rated",saying found app useful beginner 5 star rated,Positive,1,"[458, 221, 1, 47, 48, 92, 243, 952]"
A Google user,3,it a great app,great app,Positive,1,"[6, 1]"
A Google user,4,It actually keeps me busy and helps me stay together.,actually keeps busy helps stay together,Positive,1,"[89, 378, 745, 98, 1487, 1101]"
A Google user,5,this app is amazing for learning new things,app amazing learning new things,Positive,1,"[1, 22, 5, 69, 93]"
A Google user,5,it's a fantastic app,fantastic app,Positive,1,"[170, 1]"
A Google user,5,It's too good,good,Positive,1,[2]
A Google user,5,very helpful 👍🏻😌,helpful,Positive,1,[24]
A Google user,5,good,good,Positive,1,[2]
A Google user,4,"mimo makes teaching very easy with its survey course. I highly recommend using mimo for all beginners willing to get good at website developing, coding and others. Ultimately, don't forget to write some where for more experience and practice. I wish you the best in your journey but remember that the magic u a looking for is here",mimo makes teaching easy survey course highly recommend using mimo beginners willing get good website developing coding others ultimately forget write experience practice wish best journey remember magic u looking,Positive,1,"[10, 38, 97, 7, 3508, 72, 120, 37, 50, 10, 17, 528, 27, 2, 157, 459, 3, 385, 3509, 425, 270, 43, 51, 132, 8, 150, 663, 1575, 95, 192]"
A Google user,5,i understand more knowledge thanks,understand knowledge thanks,Positive,1,"[20, 99, 77]"
A Google user,5,simple and easy to learn,simple easy learn,Positive,1,"[30, 7, 4]"
A Google user,5,extremely knowledgeable app.,extremely knowledgeable app,Neutral,0,"[676, 1134, 1]"
A Google user,4,please select beginner level,please select beginner level,Positive,1,"[45, 485, 48, 112]"
A Google user,5,this app is incredible and i love it.,app incredible love,Positive,1,"[1, 347, 15]"
A Google user,4,I like it. it said I ## years old it one year off but for the add it self it good but not the money part that why I gave it a 4 but not 5 😔😐,like said years old one year add self good money part gave 4 5,Positive,1,"[9, 680, 470, 273, 25, 166, 54, 433, 2, 117, 348, 476, 309, 92]"
A Google user,3,wisch the certificates could be free for learners,wisch certificates could free learners,Positive,1,"[3510, 1205, 81, 19, 276]"
A Google user,5,very great teacher,great teacher,Positive,1,"[6, 306]"
A Google user,5,"It's a really good coding, impressive 😄",really good coding impressive,Positive,1,"[11, 2, 3, 589]"
A Google user,5,dope!,dope,Neutral,0,[1194]
A Google user,5,"love it, learning slowly and small bite size is perfect for me.",love learning slowly small bite size perfect,Positive,1,"[15, 5, 648, 436, 448, 1057, 70]"
A Google user,5,Excellent,excellent,Positive,1,[66]
A Google user,5,"it teaches way better than some well known paid courses, it teaches us in that way we don't forget it and also it becomes too easy to learn! I was very new to programming and didn't know anything but this app taught me in such a way it felt so easy to learn and make my own program. I am so glad that I found this app!",teaches way better well known paid courses teaches us way forget also becomes easy learn new programming know anything app taught way felt easy learn make program glad found app,Positive,1,"[107, 16, 49, 61, 1001, 228, 187, 107, 154, 16, 425, 32, 596, 7, 4, 69, 23, 39, 198, 1, 185, 16, 731, 7, 4, 46, 169, 497, 221, 1]"
A Google user,5,Really good for beginners as well as those who know about coding,really good beginners well know coding,Positive,1,"[11, 2, 17, 61, 39, 3]"
A Google user,5,"Great, easy to follow practice.",great easy follow practice,Positive,1,"[6, 7, 126, 51]"
A Google user,5,yes very good,yes good,Positive,1,"[673, 2]"
A Google user,5,"learning tool = ""awesome""",learning tool awesome,Positive,1,"[5, 213, 41]"
A Google user,5,love this app it's easy to be professional developer by this app,love app easy professional developer app,Positive,1,"[15, 1, 7, 314, 115, 1]"
A Google user,5,"Rest of the app app is incredible and awesome and so easy to learn with just like Duolingo which is the best app for learning Human languages.But I would like to request the developers to add a career path (Game Development) and three more languages (C,C++ and C#).I shall be very thankful to the developers if they did this because it would not only help me but a lot of other people and themselves too.Other people will get to have more choices and for the developers, they will gain more downloads",rest app app incredible awesome easy learn like duolingo best app learning human languages would like request developers add career path game development three languages c c c shall thankful developers would help lot people people get choices developers gain downloads,Positive,1,"[1097, 1, 1, 347, 41, 7, 4, 9, 29, 8, 1, 5, 1573, 96, 34, 9, 498, 155, 54, 379, 301, 68, 165, 672, 96, 85, 85, 85, 1708, 519, 155, 34, 65, 52, 105, 105, 27, 824, 155, 526, 3511]"
A Google user,5,The best code learning app ever!,best code learning app ever,Positive,1,"[8, 14, 5, 1, 78]"
A Google user,5,"Great application mimo = ""phython"" print = ""mimo"" output- (phython)",great application mimo phython print mimo output phython,Positive,1,"[6, 35, 10, 1709, 421, 10, 1635, 1709]"
A Google user,5,please add more heart to make mistakes and understand,please add heart make mistakes understand,Negative,-1,"[45, 54, 152, 46, 523, 20]"
A Google user,5,very nice app (:,nice app,Positive,1,"[12, 1]"
A Google user,1,I Don't want to learn HTML I just want to learn Java Script and Python so how could I choose them?,want learn html want learn java script python could choose,Positive,1,"[28, 4, 40, 28, 4, 161, 656, 31, 81, 487]"
A Google user,5,Great app. Looking forward to learn better here,great app looking forward learn better,Positive,1,"[6, 1, 192, 647, 4, 49]"
A Google user,5,best application for full fresher recommendation from commerce students,best application full fresher recommendation commerce students,Positive,1,"[8, 35, 110, 3512, 1710, 3513, 245]"
A Google user,5,excellent 👌👍,excellent,Positive,1,[66]
A Google user,5,"Simple, efficient, exactly what we want",simple efficient exactly want,Positive,1,"[30, 451, 725, 28]"
A Google user,5,super app for learning coding,super app learning coding,Positive,1,"[73, 1, 5, 3]"
A Google user,5,Usually I don't review about apps I am using in my daily routine but after downloading mimo I am so happy because I always thought that coding is so much expensive and no one will teach you in free . And it's very hard but after downloading mimo I can understand why developers give you free course. You can buy their monthly subscription. But if you don't have money you can learn for free. Thanku mimo . Love you from my heart ❤️❤️❤️,usually review apps using daily routine downloading mimo happy always thought coding much expensive one teach free hard downloading mimo understand developers give free course buy monthly subscription money learn free thanku mimo love heart,Positive,1,"[1012, 331, 91, 50, 323, 3514, 724, 10, 209, 279, 197, 3, 26, 268, 25, 111, 19, 258, 724, 10, 20, 155, 83, 19, 72, 189, 506, 63, 117, 4, 19, 1711, 10, 15, 152]"
A Google user,5,Best App!!!!!!,best app,Positive,1,"[8, 1]"
A Google user,5,best,best,Positive,1,[8]
A Google user,5,its really helpful especially without computer,really helpful especially without computer,Positive,1,"[11, 24, 248, 128, 144]"
A Google user,5,easy way to learn,easy way learn,Positive,1,"[7, 16, 4]"
A Google user,5,"great so far! I have no complaints but a recommendation-maybe you could make it so you can skip lessons by taking a little assessment/quiz because I've been doing coding for a year, so I'm a but ahead of the first lessons. or maybe a placement quiz/test thingy? great app!",great far complaints recommendation maybe could make skip lessons taking little assessment quiz coding year ahead first lessons maybe placement quiz test thingy great app,Positive,1,"[6, 21, 1544, 1710, 285, 81, 46, 329, 42, 382, 159, 1189, 889, 3, 166, 700, 84, 42, 285, 3515, 889, 291, 3516, 6, 1]"
A Google user,5,awesome,awesome,Positive,1,[41]
A Google user,5,what a fun way to learn,fun way learn,Positive,1,"[13, 16, 4]"
A Google user,5,day 1. Will report back on day 14. firstly I need a pay monthly option or this will be a 1 star flop,day 1 report back day 14 firstly need pay monthly option 1 star flop,Negative,-1,"[86, 151, 1025, 137, 86, 427, 3517, 59, 90, 506, 156, 151, 243, 3518]"
A Google user,3,"I recently downloaded the app and I've been loving it so far. I just have a problem with the practice section. It always says error when I try to practice, I've been having this problem for a few days now. This prevents me from completing my Intro course and moving to the next one. I would appreciate it if this issue was fixed. I love the app and I would like to continue to use it.",recently downloaded app loving far problem practice section always says error try practice problem days prevents completing intro course moving next one would appreciate issue fixed love app would like continue use,Positive,1,"[779, 343, 1, 190, 21, 162, 51, 283, 279, 350, 371, 58, 51, 162, 127, 1699, 721, 1083, 72, 1047, 202, 25, 34, 335, 389, 1015, 15, 1, 34, 9, 167, 18]"
A Google user,5,"It's amazing with mimo so educatable, which can make you understand the skills coding",amazing mimo educatable make understand skills coding,Positive,1,"[22, 10, 3519, 46, 20, 104, 3]"
A Google user,4,It is a nice platform for coding even for beginners like myself. The classes are simplified to help me understand better,nice platform coding even beginners like classes simplified help understand better,Positive,1,"[12, 114, 3, 33, 17, 9, 595, 1528, 65, 20, 49]"
A Google user,5,"A fun free way to learn coding, turning it into a great career opportunity.",fun free way learn coding turning great career opportunity,Positive,1,"[13, 19, 16, 4, 3, 3520, 6, 379, 435]"
A Google user,5,easy to learn how to code,easy learn code,Positive,1,"[7, 4, 14]"
A Google user,5,fantastic app..helps learning from scratch,fantastic app helps learning scratch,Positive,1,"[170, 1, 98, 5, 325]"
A Google user,5,Learning quickly even though I have no experience in coding,learning quickly even though experience coding,Neutral,0,"[5, 715, 33, 184, 43, 3]"
A Google user,5,awesome app to learn computer language.,awesome app learn computer language,Positive,1,"[41, 1, 4, 144, 44]"
A Google user,5,it's good,good,Positive,1,[2]
A Google user,4,Will your add another languages? For example C# ?,add another languages example c,Neutral,0,"[54, 200, 96, 405, 85]"
A Google user,5,thx for this app It is so useful and easy to use but i just want infinity trays,thx app useful easy use want infinity trays,Positive,1,"[1202, 1, 47, 7, 18, 28, 3521, 3522]"
A Google user,5,good for python,good python,Positive,1,"[2, 31]"
A Google user,4,"This a great app for someone who is interested to dig in to programming and I want to give a big thanks to mimo creators because they made the app so easily detailed I am 14 years old but now I kinda understand how and whan to use python, Java, Javascript etc.. But I'd love if yall can make a programming app for making projects thanks with regards owethu",great app someone interested dig programming want give big thanks mimo creators made app easily detailed 14 years old kinda understand whan use python java javascript etc love yall make programming app making projects thanks regards owethu,Positive,1,"[6, 1, 212, 232, 3523, 23, 28, 83, 491, 77, 10, 1193, 82, 1, 125, 628, 427, 470, 273, 499, 20, 3524, 18, 31, 161, 235, 313, 15, 850, 46, 23, 1, 124, 290, 77, 3525, 3526]"
A Google user,5,A very beginner-friendly app to help you start your journey in coding. The app helps you learn with simple yet fun exercises that remove any intimidation that you may have initially had about coding.,beginner friendly app help start journey coding app helps learn simple yet fun exercises remove intimidation may initially coding,Positive,1,"[48, 55, 1, 65, 53, 150, 3, 1, 98, 4, 30, 191, 13, 265, 929, 3527, 295, 1647, 3]"
A Google user,5,Cool waY to learn. coding,cool way learn coding,Positive,1,"[57, 16, 4, 3]"
A Google user,5,the best learning app ever. it's beyond perfect.,best learning app ever beyond perfect,Positive,1,"[8, 5, 1, 78, 1016, 70]"
A Google user,5,It's easy to understand,easy understand,Positive,1,"[7, 20]"
A Google user,5,"Wow this app is really good for beginners and even to those who have experience. Im currently learning HTML and CSS, but I want to learn python too. Can I possibly do it in this app? I don't know how, please help",wow app really good beginners even experience im currently learning html css want learn python possibly app know please help,Positive,1,"[204, 1, 11, 2, 17, 33, 43, 271, 365, 5, 40, 236, 28, 4, 31, 1712, 1, 39, 45, 65]"
A Google user,5,Good app,good app,Positive,1,"[2, 1]"
A Google user,5,best coding app,best coding app,Positive,1,"[8, 3, 1]"
A Google user,5,best app for learning coding for beginners,best app learning coding beginners,Positive,1,"[8, 1, 5, 3, 17]"
A Google user,4,"Despite being a 1 to 1 copy of duolingo but it's coding it is well made, after only finishing 3 levels I can make a decent website and its cool if your new to coding and wanna get out of tutorial he'll then this is a good app for that",despite 1 1 copy duolingo coding well made finishing 3 levels make decent website cool new coding wanna get tutorial good app,Positive,1,"[517, 151, 151, 3528, 29, 3, 61, 82, 3529, 203, 413, 46, 529, 157, 57, 69, 3, 375, 27, 472, 2, 1]"
A Google user,4,i understand the foundation of programming better now,understand foundation programming better,Positive,1,"[20, 1382, 23, 49]"
A Google user,4,awesome.,awesome,Positive,1,[41]
A Google user,5,nice application,nice application,Positive,1,"[12, 35]"
A Google user,4,amazing,amazing,Positive,1,[22]
A Google user,1,bad bad bad extremely bad bad worst,bad bad bad extremely bad bad worst,Negative,-1,"[121, 121, 121, 676, 121, 121, 1125]"
A Google user,5,Goat Of Coding Apps,goat coding apps,Neutral,0,"[1136, 3, 91]"
A Google user,1,very bad,bad,Negative,-1,[121]
A Google user,4,"it is the best app to learn,practise and write codes but I am a child so I don't able to pay to this app and this app request money to various things like subscription and certificate .",best app learn practise write codes child able pay app app request money various things like subscription certificate,Positive,1,"[8, 1, 4, 1702, 270, 201, 1190, 174, 90, 1, 1, 498, 117, 1713, 93, 9, 63, 359]"
A Google user,5,Better than Duolingo.,better duolingo,Positive,1,"[49, 29]"
A Google user,5,Amazing,amazing,Positive,1,[22]
A Google user,5,the UI UX is amazing. beginner friendly and very motivating. love it,ui ux amazing beginner friendly motivating love,Positive,1,"[262, 907, 22, 48, 55, 3530, 15]"
A Google user,5,good,good,Positive,1,[2]
A Google user,5,nice app 👍🏻,nice app,Positive,1,"[12, 1]"
A Google user,4,This is wonderfull,wonderfull,Neutral,0,[3531]
A Google user,5,Fun way to learn and lots of practice questions included,fun way learn lots practice questions included,Positive,1,"[13, 16, 4, 546, 51, 131, 1471]"
A Google user,5,I have learned a ton so far,learned ton far,Neutral,0,"[100, 1592, 21]"
A Google user,3,there is paid certificate this is because I give 3 stars,paid certificate give 3 stars,Neutral,0,"[228, 359, 83, 203, 146]"
A Google user,5,Its good,good,Positive,1,[2]
A Google user,5,Good,good,Positive,1,[2]
A Google user,5,love it. Has an user-friendly and interactive way of learning that makes it perfect for beginners.,love user friendly interactive way learning makes perfect beginners,Positive,1,"[15, 62, 55, 94, 16, 5, 38, 70, 17]"
A Google user,5,This is very interesting!,interesting,Positive,1,[80]
A Google user,5,Excellent app,excellent app,Positive,1,"[66, 1]"
A Google user,5,Great app,great app,Positive,1,"[6, 1]"
A Google user,5,I wish I have access to banking 😞,wish access banking,Positive,1,"[132, 182, 3532]"
A Google user,5,This is awesome and informative for a newbie to coding like me and it's fun almost like playing a game,awesome informative newbie coding like fun almost like playing game,Positive,1,"[41, 677, 558, 3, 9, 13, 352, 9, 287, 68]"
A Google user,5,it is the doulingo of coding,doulingo coding,Neutral,0,"[685, 3]"
A Google user,5,epic for now,epic,Neutral,0,[1371]
A Google user,5,It a good app,good app,Positive,1,"[2, 1]"
A Google user,5,best app for learning computer language.,best app learning computer language,Positive,1,"[8, 1, 5, 144, 44]"
A Google user,5,I'll love to know more in this teaching manner,love know teaching manner,Positive,1,"[15, 39, 97, 601]"
A Google user,5,Fantastic experience 👏 👌,fantastic experience,Positive,1,"[170, 43]"
A Google user,4,its good a well thought app overall,good well thought app overall,Positive,1,"[2, 61, 197, 1, 175]"
A Google user,5,I love it as it has many features I am a coder 💪,love many features coder,Positive,1,"[15, 130, 256, 418]"
A Google user,3,"If it was free, it would be a great software",free would great software,Positive,1,"[19, 34, 6, 249]"
A Google user,5,very good to know,good know,Positive,1,"[2, 39]"
